,time_seconds,Accelaration in G Frontal,Accelaration in G Vertical,Accelaration in G Lateral,ID Antenna Sensor,RSSI,Phase,Frequency,Activity
1547,806.1,0.30721,0.30775,-1.0057,3,-67.5,5.5162,924.75,3
1548,806.25,0.30721,0.30775,-1.0057,2,-49.0,1.8423,921.75,3
1549,806.33,0.30721,0.30775,-1.0057,2,-49.0,1.8454,921.75,3
1550,806.5,0.50654,0.25033,-0.91452,3,-66.5,5.7938,924.25,3
1551,806.75,0.50654,0.25033,-0.91452,3,-62.5,2.0923,920.75,3
1552,807.0,0.30721,0.30775,-1.0057,2,-49.0,2.1583,921.25,3
1553,807.25,0.56517,0.21588,-0.90312,2,-48.5,5.9503,920.25,3
1554,807.33,0.56517,0.21588,-0.90312,2,-48.5,5.9672,920.25,3
1555,807.38,0.56517,0.21588,-0.90312,2,-49.0,2.8149,920.25,3
1556,807.4,0.31893,0.30775,-0.99434,2,-49.0,2.8225,920.25,3
1557,807.5,0.45964,0.2733,-0.96014,2,-51.5,0.70563,923.75,3
1558,807.75,0.45964,0.28478,-0.96014,3,-64.5,0.9434,922.25,3
1559,808.0,0.45964,0.28478,-0.96014,2,-51.0,0.96948,923.25,3
1560,808.08,0.45964,0.28478,-0.96014,3,-66.0,0.15033,923.25,3
1561,808.75,0.31893,0.31923,-0.99434,2,-49.5,1.8607,921.75,3
1562,809.25,0.55344,0.22737,-0.90312,3,-63.0,2.0371,920.75,3
1563,809.5,0.55344,0.22737,-0.90312,2,-49.0,2.1522,921.25,3
1564,809.75,0.31893,0.33072,-1.0172,3,-63.0,2.416,920.25,3
1565,809.83,0.31893,0.33072,-1.0172,2,-49.0,5.958,920.25,3
1566,810.0,0.35411,0.31923,-0.97154,3,-66.5,6.1144,923.75,3
1567,810.25,0.35411,0.31923,-0.97154,2,-50.0,1.5309,922.25,3
1568,810.5,0.30721,0.30775,-0.99434,3,-69.5,2.0525,925.25,3
1569,810.75,0.33066,0.31923,-0.99434,2,-50.5,1.2134,922.75,3
1570,811.0,0.56517,0.2044,-0.90312,3,-68.0,2.3317,924.75,3
1571,811.25,0.56517,0.2044,-0.90312,2,-49.0,1.8224,921.75,3
1572,811.5,0.45964,0.29627,-0.94873,3,-67.0,5.78,924.25,3
1573,811.75,0.55344,0.21588,-0.91452,2,-49.0,2.462,920.75,3
1574,812.0,0.45964,0.29627,-0.97154,2,-49.0,2.1368,921.25,3
1575,812.08,0.51826,0.23885,-0.93733,2,-48.5,5.9503,920.25,3
1576,812.25,0.36583,0.30775,-0.99434,3,-66.0,6.1927,923.75,3
1577,812.75,0.41273,0.30775,-0.97154,2,-49.5,1.5263,922.25,3
1578,812.85,0.52999,0.23885,-0.92593,3,-65.0,0.25464,923.25,3
1579,813.0,0.52999,0.23885,-0.92593,2,-51.0,0.94953,923.25,3
1580,813.25,0.40101,0.31923,-0.98294,3,-64.5,0.62893,922.75,3
1581,813.5,0.30721,0.30775,-1.0057,2,-49.0,1.8377,921.75,3
1582,814.25,0.55344,0.22737,-0.91452,2,-49.0,2.4636,920.75,3
1583,814.33,0.42446,0.28478,-0.97154,2,-49.0,2.1752,921.25,3
1584,814.5,0.47136,0.26182,-0.96014,2,-49.0,2.1598,921.25,3
1585,814.58,0.30721,0.33072,-0.99434,2,-49.0,5.9825,920.25,3
1586,814.75,0.43619,0.28478,-0.96014,3,-66.0,0.013806,923.75,3
1587,815.0,0.43619,0.28478,-0.96014,2,-49.5,1.5769,922.25,3
1588,815.25,0.40101,0.35368,-0.96014,3,-69.0,2.2166,925.25,3
1589,815.5,0.63552,0.19292,-0.89172,2,-50.5,1.2533,922.75,3
1590,815.75,0.62379,0.2044,-0.86891,3,-68.0,5.6052,924.75,3
1591,816.0,0.62379,0.2044,-0.86891,3,-63.0,1.4297,921.75,3
1592,816.25,0.62379,0.2044,-0.86891,2,-52.0,0.40344,924.25,3
1593,816.5,0.61207,0.22737,-0.86891,2,-53.5,5.9825,925.75,3
1594,816.6,0.61207,0.22737,-0.86891,2,-48.5,2.4559,920.75,3
1595,816.75,0.31893,0.31923,-0.99434,2,-48.5,2.4682,920.75,3
1596,816.83,0.31893,0.31923,-0.99434,2,-48.5,2.4866,920.75,3
1597,816.85,0.31893,0.31923,-0.99434,2,-49.0,2.1215,921.25,3
1598,816.9,0.29548,0.28478,-1.0172,3,-63.5,1.6828,921.25,3
1599,817.0,0.29548,0.28478,-1.0172,2,-48.5,5.9227,920.25,3
1600,817.08,0.30721,0.29627,-1.0057,2,-48.5,2.7673,920.25,3
1601,817.13,0.30721,0.29627,-1.0057,2,-48.5,2.775,920.25,3
1602,817.25,0.29548,0.28478,-0.99434,2,-52.0,0.65041,923.75,3
1603,817.33,0.29548,0.28478,-0.99434,3,-66.5,6.1758,923.75,3
1604,817.5,0.29548,0.28478,-0.99434,2,-49.5,1.491,922.25,3
1605,817.58,0.29548,0.30775,-1.0172,2,-50.0,1.4864,922.25,3
1606,817.63,0.29548,0.30775,-1.0172,2,-53.5,6.1758,925.25,3
1607,817.75,0.28376,0.29627,-1.0286,2,-51.5,0.90505,923.25,3
1608,817.83,0.28376,0.29627,-1.0286,3,-66.0,0.2393,923.25,3
1609,818.25,0.48309,0.23885,-0.94873,3,-68.0,5.484,924.75,3
1610,818.5,0.43619,0.2733,-0.96014,2,-49.5,1.7856,921.75,3
1611,819.0,0.64724,0.18143,-0.89172,2,-49.0,2.4053,920.75,3
1612,819.25,0.45964,0.2733,-0.96014,2,-49.0,2.0954,921.25,3
1613,819.33,0.57689,0.21588,-0.90312,2,-48.5,2.7673,920.25,3
1614,819.5,0.35411,0.30775,-0.98294,2,-49.0,2.7704,920.25,3
1615,819.58,0.35411,0.30775,-0.98294,2,-48.5,5.912,920.25,3
1616,819.6,0.35411,0.30775,-0.98294,3,-67.0,6.2356,923.75,3
1617,820.0,0.31893,0.30775,-0.99434,2,-50.0,1.5018,922.25,3
1618,820.5,0.35411,0.30775,-0.99434,2,-50.5,1.2241,922.75,3
1619,820.75,0.74105,0.14698,-0.8461,2,-49.0,1.8208,921.75,3
1620,821.0,0.45964,0.2733,-0.94873,2,-49.5,1.8009,921.75,3
1621,821.5,0.41273,0.29627,-0.98294,2,-48.5,2.4482,920.75,3
1622,821.58,0.29548,0.30775,-0.99434,3,-63.5,1.7288,921.25,3
1623,821.75,0.29548,0.30775,-0.99434,3,-63.0,5.596,920.25,3
1624,822.0,0.29548,0.30775,-0.99434,2,-48.5,2.7872,920.25,3
1625,822.08,0.30721,0.30775,-1.0172,3,-66.5,6.1911,923.75,3
1626,822.25,0.30721,0.30775,-1.0172,2,-50.0,1.514,922.25,3
1627,822.5,0.34238,0.29627,-0.99434,3,-69.0,2.0601,925.25,3
1628,822.75,0.34238,0.29627,-0.99434,2,-51.0,0.96181,923.25,3
1629,822.83,0.29548,0.30775,-0.99434,2,-50.5,1.2287,922.75,3
1630,823.0,0.58862,0.18143,-0.89172,3,-68.5,2.3654,924.75,3
1631,824.0,0.30721,0.30775,-0.99434,2,-49.0,2.4436,920.75,3
1632,824.08,0.30721,0.30775,-0.99434,2,-48.5,2.4559,920.75,3
1633,824.13,0.33066,0.29627,-1.0057,3,-63.0,1.738,921.25,3
1634,824.25,0.33066,0.29627,-1.0057,3,-63.0,1.692,921.25,3
1635,824.33,0.33066,0.29627,-1.0057,2,-48.5,2.8072,920.25,3
1636,824.75,0.45964,0.26182,-0.94873,3,-64.0,1.0339,922.25,3
1637,825.0,0.45964,0.26182,-0.94873,2,-51.0,0.97868,923.25,3
1638,825.25,0.40101,0.28478,-0.98294,2,-50.0,1.2962,922.75,3
1639,825.5,0.43619,0.25033,-0.96014,3,-64.5,0.68722,922.75,3
1640,825.75,0.43619,0.25033,-0.96014,3,-63.5,1.4021,921.75,3
1641,826.03,0.31893,0.29627,-1.0057,3,-70.5,1.8101,925.75,3
1642,826.5,0.74105,0.1355,-0.85751,3,-62.5,2.1276,920.75,3
1643,826.58,0.74105,0.1355,-0.85751,2,-49.0,2.1491,921.25,3
1644,826.75,0.34238,0.30775,-1.0057,3,-62.5,2.5234,920.25,3
1645,826.83,0.34238,0.30775,-1.0057,2,-49.0,5.9687,920.25,3
1646,827.0,0.57689,0.23885,-0.91452,3,-66.5,6.2234,923.75,3
1647,827.25,0.57689,0.23885,-0.91452,2,-50.0,1.5125,922.25,3
1648,827.5,0.37756,0.30775,-0.98294,3,-66.5,0.31447,923.25,3
1649,827.75,0.30721,0.28478,-0.97154,2,-50.5,1.2241,922.75,3
1650,828.0,0.33066,0.2733,-0.99434,3,-68.5,2.4099,924.75,3
1651,828.25,0.33066,0.2733,-0.99434,3,-63.5,1.4189,921.75,3
1652,828.75,0.38928,0.31923,-0.99434,2,-49.0,2.4544,920.75,3
1653,828.83,0.57689,0.2044,-0.91452,2,-48.5,2.4636,920.75,3
1654,828.88,0.57689,0.2044,-0.91452,2,-48.5,2.4666,920.75,3
1655,829.0,0.52999,0.22737,-0.91452,2,-49.0,2.1292,921.25,3
1656,829.08,0.52999,0.22737,-0.91452,2,-48.5,2.1384,921.25,3
1657,829.13,0.52999,0.22737,-0.91452,2,-48.5,2.8026,920.25,3
1658,829.25,0.30721,0.30775,-1.0172,3,-62.5,2.4789,920.25,3
1659,829.33,0.30721,0.30775,-1.0172,2,-48.5,5.938,920.25,3
1660,829.38,0.30721,0.30775,-1.0172,2,-51.5,0.68262,923.75,3
1661,829.43,0.30721,0.30775,-1.0172,2,-51.5,0.65654,923.75,3
1662,829.5,0.31893,0.29627,-1.0172,3,-64.5,1.0278,922.25,3
1663,829.75,0.31893,0.29627,-1.0172,2,-49.5,1.5263,922.25,3
1664,829.83,0.31893,0.29627,-1.0172,2,-53.5,6.2111,925.25,3
1665,830.0,0.30721,0.30775,-1.0057,2,-51.0,0.93113,923.25,3
1666,830.08,0.30721,0.30775,-1.0057,2,-51.0,0.9388,923.25,3
1667,830.13,0.31893,0.30775,-1.0057,2,-50.5,1.2395,922.75,3
1668,830.5,0.58862,0.2044,-0.90312,2,-49.0,1.8515,921.75,3
1669,830.75,0.56517,0.2044,-0.91452,2,-49.0,1.8331,921.75,3
1670,831.25,0.40101,0.31923,-0.98294,2,-48.5,2.4758,920.75,3
1671,831.33,0.40101,0.31923,-0.98294,2,-48.5,2.4866,920.75,3
1672,831.5,0.34238,0.28478,-1.0057,2,-49.0,2.1629,921.25,3
1673,831.58,0.34238,0.28478,-1.0057,2,-48.5,2.1706,921.25,3
1674,831.63,0.34238,0.28478,-1.0057,2,-49.0,2.1875,921.25,3
1675,831.65,0.28376,0.29627,-1.0514,2,-48.5,6.0239,920.25,3
1676,831.7,0.28376,0.29627,-1.0514,2,-48.5,6.0255,920.25,3
1677,831.75,0.37756,0.28478,-1.0057,2,-51.5,0.70563,923.75,3
1678,831.8,0.37756,0.28478,-1.0057,3,-66.5,6.274,923.75,3
1679,832.0,0.37756,0.28478,-1.0057,2,-49.5,1.5585,922.25,3
1680,832.1,0.30721,0.28478,-0.99434,2,-49.5,1.5417,922.25,3
1681,832.25,0.50654,0.25033,-0.92593,2,-51.0,0.96334,923.25,3
1682,832.5,0.51826,0.26182,-0.91452,2,-50.5,1.2809,922.75,3
1683,832.75,0.60034,0.19292,-0.90312,3,-67.5,5.6205,924.75,3
1684,833.0,0.60034,0.19292,-0.90312,2,-49.0,1.8776,921.75,3
1685,833.08,0.35411,0.30775,-0.99434,2,-49.0,1.8484,921.75,3
1686,833.25,0.35411,0.30775,-0.99434,3,-67.5,6.0331,924.25,3
1687,833.5,0.50654,0.22737,-0.94873,3,-63.0,2.2611,920.75,3
1688,833.75,0.50654,0.22737,-0.94873,3,-63.0,2.2166,920.75,3
1689,833.85,0.50654,0.22737,-0.94873,3,-63.0,1.8132,921.25,3
1690,834.0,0.47136,0.28478,-0.94873,2,-48.5,2.8103,920.25,3
1691,834.08,0.47136,0.28478,-0.94873,2,-48.5,5.9595,920.25,3
1692,834.25,0.47136,0.28478,-0.94873,3,-66.5,6.254,923.75,3
1693,834.5,0.38928,0.30775,-0.98294,2,-50.0,1.534,922.25,3
1694,834.75,0.34238,0.30775,-1.0172,3,-69.0,5.3091,925.25,3
1695,835.0,0.34238,0.30775,-1.0172,3,-65.5,0.3835,923.25,3
1696,835.08,0.34238,0.30775,-1.0172,3,-65.0,0.71484,922.75,3
1697,835.25,0.34238,0.30775,-1.0172,3,-68.0,2.4636,924.75,3
1698,835.5,0.49481,0.25033,-0.92593,2,-49.0,1.8392,921.75,3
1699,836.0,0.40101,0.29627,-0.99434,2,-48.5,2.4789,920.75,3
1700,836.25,0.38928,0.30775,-0.98294,2,-48.5,2.4712,920.75,3
1701,836.33,0.30721,0.28478,-1.0286,2,-48.5,2.1522,921.25,3
1702,836.5,0.47136,0.2733,-0.94873,2,-48.5,5.9703,920.25,3
1703,836.58,0.47136,0.2733,-0.94873,2,-48.5,2.8455,920.25,3
1704,836.63,0.47136,0.2733,-0.94873,2,-48.5,2.8271,920.25,3
1705,836.75,0.36583,0.28478,-0.99434,3,-66.5,6.228,923.75,3
1706,837.0,0.36583,0.28478,-0.99434,2,-49.5,1.5294,922.25,3
1707,837.08,0.31893,0.29627,-1.0057,3,-68.5,5.2431,925.25,3
1708,837.25,0.31893,0.29627,-1.0057,2,-51.0,0.95567,923.25,3
1709,837.5,0.50654,0.23885,-0.94873,2,-50.0,1.2517,922.75,3
1710,837.75,0.33066,0.28478,-1.0057,2,-53.0,0.14726,924.75,3
1711,837.83,0.33066,0.28478,-1.0057,2,-49.0,1.8254,921.75,3
1712,838.0,0.29548,0.28478,-1.0286,3,-64.0,4.536,921.75,3
1713,838.5,0.50654,0.15847,-0.92593,2,-48.5,5.6159,920.75,3
1714,838.58,0.28376,0.23885,-0.99434,2,-48.5,2.4237,920.75,3
1715,838.63,0.28376,0.23885,-0.99434,2,-48.5,2.4329,920.75,3
1716,839.0,0.30721,0.33072,-0.99434,2,-48.5,2.8302,920.25,3
1717,839.1,0.30721,0.33072,-0.99434,2,-48.5,5.9825,920.25,3
1718,839.13,0.30721,0.33072,-0.99434,2,-48.5,5.9718,920.25,3
1719,839.18,0.27203,0.25033,-1.0172,3,-67.0,6.2356,923.75,3
1720,839.25,0.27203,0.25033,-1.0172,2,-50.0,1.5186,922.25,3
1721,839.33,0.33066,0.30775,-0.98294,2,-49.5,1.5186,922.25,3
1722,839.75,0.29548,0.29627,-1.0057,2,-51.0,0.93573,923.25,3
1723,839.85,0.29548,0.29627,-1.0057,2,-50.5,1.2287,922.75,3
1724,840.5,0.52999,0.21588,-0.92593,3,-63.5,1.3944,921.75,3
1725,840.58,0.52999,0.21588,-0.92593,2,-52.5,0.40497,924.25,3
1726,841.0,0.61207,0.16995,-0.89172,2,-48.5,2.4436,920.75,3
1727,841.08,0.37756,0.30775,-0.98294,2,-48.5,2.4513,920.75,3
1728,841.25,0.31893,0.30775,-1.0172,2,-48.5,2.1138,921.25,3
1729,841.33,0.31893,0.30775,-1.0172,2,-48.5,2.1169,921.25,3
1730,841.38,0.31893,0.30775,-1.0172,2,-48.5,2.1046,921.25,3
1731,841.43,0.31893,0.28478,-1.0172,3,-62.5,2.5571,920.25,3
1732,841.5,0.31893,0.28478,-1.0172,2,-48.5,2.7489,920.25,3
1733,841.58,0.33066,0.30775,-0.99434,2,-51.5,0.67342,923.75,3
1734,841.75,0.33066,0.30775,-0.99434,2,-51.5,0.64427,923.75,3
1735,841.83,0.33066,0.30775,-0.99434,2,-49.5,1.5263,922.25,3
1736,841.88,0.34238,0.29627,-1.0172,2,-49.5,1.5048,922.25,3
1737,842.0,0.75277,0.1355,-0.85751,2,-51.0,0.95107,923.25,3
1738,842.25,0.75277,0.1355,-0.85751,2,-51.0,0.93266,923.25,3
1739,842.5,0.35411,0.28478,-1.0172,3,-65.0,0.68722,922.75,3
1740,842.75,0.35411,0.28478,-1.0172,3,-63.5,1.4419,921.75,3
1741,842.83,0.35411,0.28478,-1.0172,3,-63.5,1.4327,921.75,3
1742,843.25,0.35411,0.28478,-1.0172,3,-62.5,5.2738,920.75,3
1743,843.5,0.31893,0.30775,-0.99434,3,-63.0,1.7794,921.25,3
1744,843.75,0.31893,0.30775,-0.99434,2,-48.5,2.7918,920.25,3
1745,843.83,0.31893,0.29627,-0.99434,2,-48.5,2.7796,920.25,3
1746,843.85,0.31893,0.29627,-0.99434,2,-51.5,0.67495,923.75,3
1747,844.0,0.70587,0.1355,-0.86891,3,-64.0,1.063,922.25,3
1748,844.25,0.70587,0.1355,-0.86891,2,-49.5,1.514,922.25,3
1749,844.5,0.56517,0.21588,-0.91452,3,-66.0,0.31753,923.25,3
1750,844.75,0.56517,0.21588,-0.91452,3,-65.0,0.74551,922.75,3
1751,845.0,0.33066,0.29627,-1.0172,2,-49.0,1.8377,921.75,3
1752,845.25,0.60034,0.19292,-0.89172,3,-63.5,1.4373,921.75,3
1753,845.75,0.36583,0.29627,-0.98294,2,-48.5,2.436,920.75,3
1754,845.83,0.36583,0.29627,-0.98294,2,-48.5,2.4559,920.75,3
1755,845.88,0.36583,0.29627,-0.98294,2,-48.5,2.4467,920.75,3
1756,846.0,0.30721,0.29627,-1.0172,2,-48.5,2.4436,920.75,3
1757,846.08,0.30721,0.29627,-1.0172,2,-48.5,2.459,920.75,3
1758,846.13,0.34238,0.30775,-0.99434,2,-48.5,2.12,921.25,3
1759,846.18,0.34238,0.30775,-0.99434,2,-48.5,2.1276,921.25,3
1760,846.2,0.34238,0.30775,-0.99434,2,-48.5,2.1046,921.25,3
1761,846.25,0.34238,0.29627,-0.99434,2,-48.5,2.7796,920.25,3
1762,846.3,0.34238,0.29627,-0.99434,2,-48.0,5.9319,920.25,3
1763,846.35,0.36583,0.29627,-0.99434,3,-62.0,5.6635,920.25,3
1764,846.5,0.36583,0.29627,-0.99434,3,-66.5,6.2188,923.75,3
1765,846.75,0.36583,0.29627,-0.99434,2,-49.5,1.511,922.25,3
1766,846.83,0.31893,0.30775,-0.99434,3,-69.0,2.1767,925.25,3
1767,847.25,0.33066,0.30775,-0.99434,3,-64.5,3.8718,922.75,3
1768,847.5,0.34238,0.29627,-1.0057,3,-68.5,2.4452,924.75,3
1769,847.75,0.34238,0.29627,-1.0057,2,-49.0,1.8285,921.75,3
1770,847.83,0.34238,0.29627,-1.0057,2,-49.0,1.8392,921.75,3
1771,848.25,0.62379,0.16995,-0.89172,2,-48.5,2.4436,920.75,3
1772,848.33,0.36583,0.28478,-1.0057,2,-48.5,2.1246,921.25,3
1773,848.5,0.36583,0.28478,-1.0057,2,-48.5,2.1276,921.25,3
1774,848.58,0.36583,0.28478,-1.0057,2,-48.5,2.1154,921.25,3
1775,848.63,0.30721,0.29627,-1.0172,3,-63.0,4.9072,921.25,3
1776,848.68,0.30721,0.29627,-1.0172,2,-48.5,5.9426,920.25,3
1777,848.75,0.30721,0.29627,-1.0172,2,-48.5,2.8179,920.25,3
1778,849.0,0.30721,0.28478,-1.0172,3,-64.0,1.0784,922.25,3
1779,849.5,0.30721,0.28478,-1.0172,2,-51.0,0.91732,923.25,3
1780,849.58,0.50654,0.25033,-0.92593,2,-50.5,1.2103,922.75,3
1781,849.75,0.50654,0.25033,-0.92593,3,-64.5,3.8089,922.75,3
1782,850.0,0.31893,0.30775,-1.0172,2,-49.0,1.7994,921.75,3
1783,850.75,0.38928,0.30775,-0.98294,2,-48.5,2.462,920.75,3
1784,850.83,0.30721,0.29627,-1.0057,3,-62.5,2.1368,920.75,3
1785,850.88,0.30721,0.29627,-1.0057,2,-48.5,2.1261,921.25,3
1786,851.0,0.31893,0.29627,-1.0057,3,-63.0,1.7917,921.25,3
1787,851.08,0.31893,0.29627,-1.0057,2,-48.5,2.8256,920.25,3
1788,851.25,0.31893,0.29627,-1.0057,2,-48.5,5.9703,920.25,3
1789,851.33,0.29548,0.28478,-1.0057,2,-51.5,0.67035,923.75,3
1790,851.38,0.29548,0.28478,-1.0057,3,-66.0,6.2065,923.75,3
1791,851.75,0.30721,0.30775,-0.99434,3,-65.5,3.5128,923.25,3
1792,852.0,0.30721,0.30775,-0.99434,2,-50.0,1.2471,922.75,3
1793,852.5,0.61207,0.19292,-0.89172,2,-49.0,1.8285,921.75,3
1794,852.58,0.64724,0.15847,-0.88031,3,-68.0,5.9488,924.25,3
1795,853.0,0.45964,0.25033,-0.94873,2,-48.5,2.4712,920.75,3
1796,853.08,0.45964,0.25033,-0.94873,2,-48.5,5.6358,920.75,3
1797,853.25,0.45964,0.25033,-0.94873,2,-48.5,2.5065,920.75,3
1798,853.33,0.29548,0.30775,-1.0057,2,-48.5,2.1859,921.25,3
1799,853.38,0.29548,0.30775,-1.0057,2,-49.0,2.1476,921.25,3
1800,853.5,0.27203,0.2733,-1.0172,2,-49.0,2.1399,921.25,3
1801,853.58,0.34238,0.30775,-0.99434,2,-48.5,5.9196,920.25,3
1802,853.75,0.28376,0.28478,-1.0286,2,-51.5,0.7133,923.75,3
1803,853.83,0.28376,0.28478,-1.0286,2,-51.5,0.70717,923.75,3
1804,853.88,0.30721,0.2733,-0.99434,3,-64.5,1.0953,922.25,3
1805,854.25,0.64724,0.14698,-0.86891,3,-65.5,3.5389,923.25,3
1806,854.5,0.64724,0.14698,-0.86891,2,-50.0,1.2763,922.75,3
1807,854.58,0.55344,0.23885,-0.92593,2,-50.0,1.3192,922.75,3
1808,854.75,0.55344,0.23885,-0.92593,3,-67.0,5.7325,924.75,3
1809,855.0,0.47136,0.2733,-0.93733,2,-49.0,1.8254,921.75,3
1810,855.25,0.51826,0.26182,-0.91452,3,-70.5,5.099,925.75,3
1811,855.5,0.51826,0.26182,-0.91452,2,-48.5,2.4666,920.75,3
1812,855.58,0.34238,0.30775,-0.99434,2,-48.5,2.4804,920.75,3
1813,855.75,0.29548,0.30775,-1.04,2,-48.5,2.1675,921.25,3
1814,855.83,0.29548,0.30775,-1.04,2,-48.5,2.1813,921.25,3
1815,855.88,0.29548,0.30775,-1.04,2,-48.5,2.166,921.25,3
1816,855.9,0.30721,0.29627,-1.0057,3,-62.5,2.6032,920.25,3
1817,856.0,0.30721,0.29627,-1.0057,2,-48.5,2.8455,920.25,3
1818,856.08,0.30721,0.29627,-1.0057,2,-48.5,2.8563,920.25,3
1819,856.25,0.31893,0.28478,-0.99434,3,-66.5,6.2786,923.75,3
1820,856.33,0.31893,0.28478,-0.99434,3,-64.0,1.0999,922.25,3
1821,856.75,0.35411,0.29627,-0.99434,3,-65.5,0.36816,923.25,3
1822,857.0,0.35411,0.29627,-0.99434,3,-64.5,0.75625,922.75,3
1823,857.25,0.31893,0.29627,-0.99434,2,-49.0,1.8208,921.75,3
1824,857.5,0.54171,0.2044,-0.91452,2,-49.0,1.8362,921.75,3
1825,857.58,0.54171,0.2044,-0.91452,2,-49.0,1.8454,921.75,3
1826,858.0,0.33066,0.28478,-1.0057,2,-48.5,2.4789,920.75,3
1827,858.08,0.33066,0.28478,-1.0057,2,-48.0,2.5019,920.75,3
1828,858.13,0.45964,0.2733,-0.96014,2,-48.5,2.4866,920.75,3
1829,858.15,0.45964,0.2733,-0.96014,2,-48.5,2.169,921.25,3
1830,858.25,0.38928,0.28478,-0.98294,2,-48.5,2.1552,921.25,3
1831,858.3,0.38928,0.28478,-0.98294,2,-48.5,2.1629,921.25,3
1832,858.35,0.38928,0.28478,-0.98294,2,-48.0,2.8287,920.25,3
1833,858.4,0.30721,0.29627,-1.0172,2,-48.5,5.9749,920.25,3
1834,858.5,0.30721,0.29627,-1.0172,2,-48.0,2.8501,920.25,3
1835,858.58,0.34238,0.28478,-0.99434,3,-66.0,0.026078,923.75,3
1836,858.75,0.34238,0.28478,-0.99434,3,-64.0,1.1367,922.25,3
1837,859.0,0.43619,0.28478,-0.97154,2,-51.0,0.9526,923.25,3
1838,859.25,0.35411,0.29627,-1.0057,2,-51.0,0.93419,923.25,3
1839,859.75,0.75277,0.1355,-0.8461,3,-63.5,1.5033,921.75,3
1840,860.0,0.75277,0.1355,-0.8461,3,-67.0,5.9733,924.25,3
1841,860.25,0.74105,0.21588,-0.88031,2,-48.5,2.4559,920.75,3
1842,860.5,0.30721,0.29627,-1.0057,2,-48.5,2.1338,921.25,3
1843,860.75,0.30721,0.29627,-1.0057,2,-48.5,2.1445,921.25,3
1844,860.83,0.30721,0.29627,-1.0057,2,-48.5,2.1322,921.25,3
1845,860.88,0.31893,0.28478,-0.99434,3,-63.0,5.7984,920.25,3
1846,861.25,0.38928,0.26182,-0.96014,2,-49.5,1.5263,922.25,3
1847,861.5,0.31893,0.28478,-1.0057,3,-67.0,0.50008,923.25,3
1848,862.0,0.64724,0.18143,-0.90312,2,-50.0,1.2579,922.75,3
1849,862.08,0.64724,0.18143,-0.90312,2,-50.0,1.2594,922.75,3
1850,862.25,0.31893,0.29627,-1.0286,2,-49.0,1.8392,921.75,3
1851,862.33,0.31893,0.29627,-1.0286,2,-48.5,1.8423,921.75,3
1852,862.38,0.31893,0.29627,-1.0286,2,-49.0,1.83,921.75,3
1853,862.43,0.31893,0.26182,-0.99434,3,-63.0,4.6955,921.75,3
1854,862.5,0.31893,0.26182,-0.99434,2,-52.5,0.40344,924.25,3
1855,862.75,0.34238,0.29627,-1.0057,2,-48.5,2.4989,920.75,3
1856,862.83,0.34238,0.29627,-1.0057,2,-48.5,2.5035,920.75,3
1857,863.0,0.36583,0.30775,-0.99434,2,-48.5,2.4973,920.75,3
1858,863.08,0.36583,0.30775,-0.99434,2,-48.5,2.4989,920.75,3
1859,863.13,0.43619,0.25033,-0.97154,2,-48.5,2.1644,921.25,3
1860,863.25,0.40101,0.29627,-0.99434,2,-48.5,2.8425,920.25,3
1861,863.33,0.31893,0.29627,-1.0172,3,-66.5,6.2817,923.75,3
1862,863.5,0.31893,0.29627,-1.0172,2,-49.5,1.5463,922.25,3
1863,863.75,0.30721,0.28478,-0.99434,2,-49.5,1.557,922.25,3
1864,864.0,0.41273,0.28478,-0.98294,3,-65.0,3.6294,923.25,3
1865,864.25,0.41273,0.28478,-0.98294,2,-50.5,1.2318,922.75,3
1866,864.5,0.44791,0.28478,-0.94873,3,-68.0,5.6466,924.75,3
1867,864.75,0.44791,0.28478,-0.94873,2,-49.0,1.8607,921.75,3
1868,864.83,0.38928,0.29627,-0.98294,2,-52.5,0.41264,924.25,3
1869,865.0,0.38928,0.29627,-0.98294,3,-67.5,6.1144,924.25,3
1870,865.25,0.38928,0.29627,-0.98294,2,-48.5,2.4866,920.75,3
1871,865.33,0.33066,0.29627,-1.0057,3,-62.0,2.2918,920.75,3
1872,865.5,0.33066,0.29627,-1.0057,2,-49.0,2.1322,921.25,3
1873,865.58,0.42446,0.30775,-0.97154,2,-49.0,2.1644,921.25,3
1874,865.63,0.42446,0.30775,-0.97154,2,-49.0,2.1875,921.25,3
1875,865.75,0.65897,0.14698,-0.85751,2,-48.5,5.9779,920.25,3
1876,865.83,0.65897,0.14698,-0.85751,2,-48.5,5.9672,920.25,3
1877,866.0,0.35411,0.28478,-0.98294,3,-64.5,1.2533,922.25,3
1878,866.5,0.65897,0.18143,-0.88031,2,-50.5,1.0063,923.25,3
1879,866.58,0.65897,0.18143,-0.88031,3,-66.0,3.6279,923.25,3
1880,866.75,0.65897,0.18143,-0.88031,2,-50.0,1.2502,922.75,3
1881,867.0,0.34238,0.29627,-1.0172,3,-68.5,2.5525,924.75,3
1882,867.25,0.31893,0.28478,-1.0172,3,-63.0,1.5769,921.75,3
1883,867.75,0.74105,0.12402,-0.8461,3,-62.5,2.2335,920.75,3
1884,867.83,0.74105,0.12402,-0.8461,2,-48.5,2.5111,920.75,3
1885,868.0,0.31893,0.29627,-1.0057,2,-48.5,2.1905,921.25,3
1886,868.08,0.47136,0.26182,-0.94873,2,-48.5,5.9779,920.25,3
