,time_seconds,Accelaration in G Frontal,Accelaration in G Vertical,Accelaration in G Lateral,ID Antenna Sensor,RSSI,Phase,Frequency,Activity
19,8.375,0.38928,0.96229,-0.070699,2,-55.5,0.082835,922.75,2
20,8.425,0.38928,0.96229,-0.070699,2,-55.5,0.082835,922.75,2
21,9.25,0.38928,0.96229,-0.070699,2,-56.0,1.3668,920.25,2
22,9.325,0.38928,0.96229,-0.070699,2,-56.0,1.3668,920.25,2
23,9.375,0.38928,0.96229,-0.070699,2,-56.0,1.3668,920.25,2
24,9.4,0.38928,0.96229,-0.070699,2,-56.0,1.3668,920.25,2
25,9.45,0.38928,0.96229,-0.070699,2,-56.0,1.3668,920.25,2
26,9.5,0.38928,0.96229,-0.070699,2,-56.0,1.3668,920.25,2
27,12.5,0.40101,0.93932,-0.03649,2,-55.5,1.0063,920.75,2
28,12.575,0.40101,0.93932,-0.03649,2,-55.5,1.0063,920.75,2
29,12.6,0.40101,0.93932,-0.03649,2,-55.5,1.0063,920.75,2
30,12.65,0.40101,0.93932,-0.03649,2,-55.5,1.0063,920.75,2
31,12.7,0.40101,0.93932,-0.03649,2,-55.5,1.0063,920.75,2
32,12.725,0.40101,0.93932,-0.03649,2,-55.5,1.0063,920.75,2
33,14.75,0.35411,0.96229,-0.093505,2,-56.0,0.62433,920.75,2
34,14.825,0.35411,0.96229,-0.093505,2,-56.0,0.62433,920.75,2
35,14.875,0.35411,0.96229,-0.093505,2,-56.0,0.62433,920.75,2
36,14.9,0.35411,0.96229,-0.093505,2,-56.0,0.62433,920.75,2
37,14.95,0.35411,0.96229,-0.093505,2,-56.0,0.62433,920.75,2
38,14.975,0.35411,0.96229,-0.093505,2,-56.0,0.62433,920.75,2
39,15.75,0.35411,0.96229,-0.093505,2,-55.5,5.418,923.75,2
40,15.85,0.35411,0.96229,-0.093505,2,-55.5,5.418,923.75,2
41,15.875,0.35411,0.96229,-0.093505,2,-55.5,5.418,923.75,2
42,15.925,0.35411,0.96229,-0.093505,2,-55.5,5.418,923.75,2
43,15.95,0.35411,0.96229,-0.093505,2,-55.5,5.418,923.75,2
44,16.0,0.35411,0.96229,-0.093505,2,-55.5,5.418,923.75,2
45,17.5,0.35411,0.96229,-0.093505,2,-56.5,0.16567,920.75,2
46,17.575,0.35411,0.96229,-0.093505,2,-56.5,0.16567,920.75,2
47,17.625,0.35411,0.96229,-0.093505,2,-56.5,0.16567,920.75,2
48,17.65,0.35411,0.96229,-0.093505,2,-56.5,0.16567,920.75,2
49,17.7,0.35411,0.96229,-0.093505,2,-56.5,0.16567,920.75,2
50,17.75,0.35411,0.96229,-0.093505,2,-56.5,0.16567,920.75,2
51,20.0,0.58862,0.89339,-0.047893,2,-53.0,5.3935,924.75,2
52,20.075,0.58862,0.89339,-0.047893,2,-53.0,5.3935,924.75,2
53,20.125,0.58862,0.89339,-0.047893,2,-53.0,5.3935,924.75,2
54,20.175,0.58862,0.89339,-0.047893,2,-53.0,5.3935,924.75,2
55,20.2,0.58862,0.89339,-0.047893,2,-53.0,5.3935,924.75,2
56,20.25,0.58862,0.89339,-0.047893,2,-53.0,5.3935,924.75,2
57,24.75,0.38928,0.96229,-0.047893,2,-55.5,4.4271,920.75,2
58,24.825,0.38928,0.96229,-0.047893,2,-55.5,4.4271,920.75,2
59,24.875,0.38928,0.96229,-0.047893,2,-55.5,4.4271,920.75,2
60,24.9,0.38928,0.96229,-0.047893,2,-55.5,4.4271,920.75,2
61,24.95,0.38928,0.96229,-0.047893,2,-55.5,4.4271,920.75,2
62,25.0,0.38928,0.96229,-0.047893,2,-55.5,4.4271,920.75,2
63,27.0,0.42446,0.92784,-0.082102,2,-55.0,0.75625,920.75,2
64,27.075,0.42446,0.92784,-0.082102,2,-55.0,0.75625,920.75,2
65,27.125,0.42446,0.92784,-0.082102,2,-55.0,0.75625,920.75,2
66,27.175,0.42446,0.92784,-0.082102,2,-55.0,0.75625,920.75,2
67,27.2,0.42446,0.92784,-0.082102,2,-55.0,0.75625,920.75,2
68,27.25,0.42446,0.92784,-0.082102,2,-55.0,0.75625,920.75,2
69,28.75,0.42446,0.92784,-0.082102,2,-55.0,1.0508,920.25,2
70,28.825,0.42446,0.92784,-0.082102,2,-55.0,1.0508,920.25,2
71,28.85,0.42446,0.92784,-0.082102,2,-55.0,1.0508,920.25,2
72,28.9,0.42446,0.92784,-0.082102,2,-55.0,1.0508,920.25,2
73,28.95,0.42446,0.92784,-0.082102,2,-55.0,1.0508,920.25,2
74,28.975,0.42446,0.92784,-0.082102,2,-55.0,1.0508,920.25,2
75,40.75,0.43619,0.91636,-0.093505,2,-55.5,0.96487,920.25,2
76,40.825,0.43619,0.91636,-0.093505,2,-55.5,0.96487,920.25,2
77,40.875,0.43619,0.91636,-0.093505,2,-55.5,0.96487,920.25,2
78,40.9,0.43619,0.91636,-0.093505,2,-55.5,0.96487,920.25,2
79,40.95,0.43619,0.91636,-0.093505,2,-55.5,0.96487,920.25,2
80,41.0,0.43619,0.91636,-0.093505,2,-55.5,0.96487,920.25,2
81,45.0,0.40101,0.95081,-0.11631,2,-55.5,0.21936,921.75,2
82,45.1,0.40101,0.95081,-0.11631,2,-55.5,0.21936,921.75,2
83,45.125,0.40101,0.95081,-0.11631,2,-55.5,0.21936,921.75,2
84,45.175,0.40101,0.95081,-0.11631,2,-55.5,0.21936,921.75,2
85,45.2,0.40101,0.95081,-0.11631,2,-55.5,0.21936,921.75,2
86,45.25,0.40101,0.95081,-0.11631,2,-55.5,0.21936,921.75,2
87,46.5,0.40101,0.96229,-0.13912,2,-56.0,1.6751,925.25,2
88,46.575,0.40101,0.96229,-0.13912,2,-56.0,1.6751,925.25,2
89,46.625,0.40101,0.96229,-0.13912,2,-56.0,1.6751,925.25,2
90,46.65,0.40101,0.96229,-0.13912,2,-56.0,1.6751,925.25,2
91,46.7,0.40101,0.96229,-0.13912,2,-56.0,1.6751,925.25,2
92,46.75,0.40101,0.96229,-0.13912,2,-56.0,1.6751,925.25,2
93,49.0,0.56517,0.85894,-0.0022806,2,-54.5,0.70563,920.75,2
94,49.075,0.56517,0.85894,-0.0022806,2,-54.5,0.70563,920.75,2
95,49.125,0.56517,0.85894,-0.0022806,2,-54.5,0.70563,920.75,2
96,49.175,0.56517,0.85894,-0.0022806,2,-54.5,0.70563,920.75,2
97,49.2,0.56517,0.85894,-0.0022806,2,-54.5,0.70563,920.75,2
98,49.25,0.56517,0.85894,-0.0022806,2,-54.5,0.70563,920.75,2
99,60.25,0.33066,0.97377,-0.19613,2,-55.5,1.0094,920.25,2
100,60.325,0.33066,0.97377,-0.19613,2,-55.5,1.0094,920.25,2
101,60.375,0.33066,0.97377,-0.19613,2,-55.5,1.0094,920.25,2
102,60.4,0.33066,0.97377,-0.19613,2,-55.5,1.0094,920.25,2
103,60.45,0.33066,0.97377,-0.19613,2,-55.5,1.0094,920.25,2
104,60.475,0.33066,0.97377,-0.19613,2,-55.5,1.0094,920.25,2
105,63.5,0.40101,0.95081,-0.093505,2,-55.5,0.7179,920.75,2
106,63.575,0.40101,0.95081,-0.093505,2,-55.5,0.7179,920.75,2
107,63.6,0.40101,0.95081,-0.093505,2,-55.5,0.7179,920.75,2
108,63.65,0.40101,0.95081,-0.093505,2,-55.5,0.7179,920.75,2
109,63.7,0.40101,0.95081,-0.093505,2,-55.5,0.7179,920.75,2
110,63.725,0.40101,0.95081,-0.093505,2,-55.5,0.7179,920.75,2
111,79.75,0.56517,0.88191,-0.10491,2,-56.0,1.106,920.25,2
112,79.825,0.56517,0.88191,-0.10491,2,-56.0,1.106,920.25,2
113,79.875,0.56517,0.88191,-0.10491,2,-56.0,1.106,920.25,2
114,79.9,0.56517,0.88191,-0.10491,2,-56.0,1.106,920.25,2
115,79.95,0.56517,0.88191,-0.10491,2,-56.0,1.106,920.25,2
116,80.0,0.56517,0.88191,-0.10491,2,-56.0,1.106,920.25,2
117,82.5,0.44791,0.84746,-0.0022806,2,-56.0,0.12425,921.25,2
118,82.6,0.44791,0.84746,-0.0022806,2,-56.0,0.12425,921.25,2
119,82.65,0.44791,0.84746,-0.0022806,2,-56.0,0.12425,921.25,2
120,82.7,0.44791,0.84746,-0.0022806,2,-56.0,0.12425,921.25,2
121,82.725,0.44791,0.84746,-0.0022806,2,-56.0,0.12425,921.25,2
122,82.775,0.44791,0.84746,-0.0022806,2,-56.0,0.12425,921.25,2
123,84.75,0.67069,0.88191,-0.047893,2,-51.5,0.51388,922.25,2
124,84.825,0.67069,0.88191,-0.047893,2,-51.5,0.51388,922.25,2
125,84.875,0.67069,0.88191,-0.047893,2,-51.5,0.51388,922.25,2
126,84.925,0.67069,0.88191,-0.047893,2,-51.5,0.51388,922.25,2
127,84.95,0.67069,0.88191,-0.047893,2,-51.5,0.51388,922.25,2
128,85.0,0.67069,0.88191,-0.047893,2,-51.5,0.51388,922.25,2
129,88.0,0.41273,0.92784,-0.059296,2,-55.5,0.93113,920.75,2
130,88.075,0.41273,0.92784,-0.059296,2,-55.5,0.93113,920.75,2
131,88.125,0.41273,0.92784,-0.059296,2,-55.5,0.93113,920.75,2
132,88.15,0.41273,0.92784,-0.059296,2,-55.5,0.93113,920.75,2
133,88.2,0.41273,0.92784,-0.059296,2,-55.5,0.93113,920.75,2
134,88.25,0.41273,0.92784,-0.059296,2,-55.5,0.93113,920.75,2
135,96.75,0.28376,0.99674,-0.23034,2,-55.5,0.78386,920.25,2
136,96.85,0.28376,0.99674,-0.23034,2,-55.5,0.78386,920.25,2
137,96.875,0.28376,0.99674,-0.23034,2,-55.5,0.78386,920.25,2
138,96.925,0.28376,0.99674,-0.23034,2,-55.5,0.78386,920.25,2
139,96.975,0.28376,0.99674,-0.23034,2,-55.5,0.78386,920.25,2
140,97.0,0.28376,0.99674,-0.23034,2,-55.5,0.78386,920.25,2
141,99.25,0.44791,0.91636,-0.11631,2,-55.0,0.76852,920.25,2
142,99.3,0.44791,0.91636,-0.11631,2,-55.0,0.76852,920.25,2
143,99.35,0.44791,0.91636,-0.11631,2,-55.0,0.76852,920.25,2
144,99.375,0.44791,0.91636,-0.11631,2,-55.0,0.76852,920.25,2
145,99.425,0.44791,0.91636,-0.11631,2,-55.0,0.76852,920.25,2
146,99.475,0.44791,0.91636,-0.11631,2,-55.0,0.76852,920.25,2
147,116.25,0.51826,0.89339,-0.082102,2,-55.0,0.74858,920.25,2
148,116.33,0.51826,0.89339,-0.082102,2,-55.0,0.74858,920.25,2
149,116.38,0.51826,0.89339,-0.082102,2,-55.0,0.74858,920.25,2
150,116.43,0.51826,0.89339,-0.082102,2,-55.0,0.74858,920.25,2
151,116.45,0.51826,0.89339,-0.082102,2,-55.0,0.74858,920.25,2
152,116.5,0.51826,0.89339,-0.082102,2,-55.0,0.74858,920.25,2
153,135.25,0.42446,0.95081,-0.13912,2,-56.5,1.2747,925.75,2
154,135.33,0.42446,0.95081,-0.13912,2,-56.5,1.2747,925.75,2
155,135.38,0.42446,0.95081,-0.13912,2,-56.5,1.2747,925.75,2
156,135.4,0.42446,0.95081,-0.13912,2,-56.5,1.2747,925.75,2
157,135.45,0.42446,0.95081,-0.13912,2,-56.5,1.2747,925.75,2
158,135.5,0.42446,0.95081,-0.13912,2,-56.5,1.2747,925.75,2
159,140.5,0.37756,0.96229,-0.11631,2,-55.0,0.7179,920.25,2
160,140.58,0.37756,0.96229,-0.11631,2,-55.0,0.7179,920.25,2
161,140.63,0.37756,0.96229,-0.11631,2,-55.0,0.7179,920.25,2
162,140.65,0.37756,0.96229,-0.11631,2,-55.0,0.7179,920.25,2
163,140.7,0.37756,0.96229,-0.11631,2,-55.0,0.7179,920.25,2
164,140.75,0.37756,0.96229,-0.11631,2,-55.0,0.7179,920.25,2
165,143.0,0.44791,0.92784,-0.03649,2,-56.0,0.90351,920.25,2
166,143.08,0.44791,0.92784,-0.03649,2,-56.0,0.90351,920.25,2
167,143.1,0.44791,0.92784,-0.03649,2,-56.0,0.90351,920.25,2
168,143.15,0.44791,0.92784,-0.03649,2,-56.0,0.90351,920.25,2
169,143.2,0.44791,0.92784,-0.03649,2,-56.0,0.90351,920.25,2
170,143.25,0.44791,0.92784,-0.03649,2,-56.0,0.90351,920.25,2
171,143.75,0.44791,0.92784,-0.03649,2,-56.0,0.55377,920.75,2
172,143.83,0.44791,0.92784,-0.03649,2,-56.0,0.55377,920.75,2
173,143.85,0.44791,0.92784,-0.03649,2,-56.0,0.55377,920.75,2
174,143.9,0.44791,0.92784,-0.03649,2,-56.0,0.55377,920.75,2
175,143.95,0.44791,0.92784,-0.03649,2,-56.0,0.55377,920.75,2
176,143.97,0.44791,0.92784,-0.03649,2,-56.0,0.55377,920.75,2
177,144.5,0.44791,0.92784,-0.03649,2,-56.0,6.2817,921.75,2
178,144.58,0.44791,0.92784,-0.03649,2,-56.0,6.2817,921.75,2
179,144.63,0.44791,0.92784,-0.03649,2,-56.0,6.2817,921.75,2
180,144.65,0.44791,0.92784,-0.03649,2,-56.0,6.2817,921.75,2
181,144.7,0.44791,0.92784,-0.03649,2,-56.0,6.2817,921.75,2
182,144.72,0.44791,0.92784,-0.03649,2,-56.0,6.2817,921.75,2
183,145.75,0.42446,0.92784,-0.082102,2,-55.5,0.27458,921.25,2
184,145.83,0.42446,0.92784,-0.082102,2,-55.5,0.27458,921.25,2
185,145.88,0.42446,0.92784,-0.082102,2,-55.5,0.27458,921.25,2
186,145.9,0.42446,0.92784,-0.082102,2,-55.5,0.27458,921.25,2
187,145.95,0.42446,0.92784,-0.082102,2,-55.5,0.27458,921.25,2
188,146.0,0.42446,0.92784,-0.082102,2,-55.5,0.27458,921.25,2
189,146.5,0.42446,0.92784,-0.082102,2,-56.5,1.4757,925.25,2
190,146.58,0.42446,0.92784,-0.082102,2,-56.5,1.4757,925.25,2
191,146.63,0.42446,0.92784,-0.082102,2,-56.5,1.4757,925.25,2
192,146.65,0.42446,0.92784,-0.082102,2,-56.5,1.4757,925.25,2
193,146.7,0.42446,0.92784,-0.082102,2,-56.5,1.4757,925.25,2
194,146.75,0.42446,0.92784,-0.082102,2,-56.5,1.4757,925.25,2
195,156.75,0.28376,0.96229,-0.082102,2,-49.0,0.43872,922.75,4
196,156.83,0.28376,0.96229,-0.082102,2,-49.0,0.43872,922.75,4
197,156.88,0.28376,0.96229,-0.082102,2,-49.0,0.43872,922.75,4
198,156.93,0.28376,0.96229,-0.082102,2,-49.0,0.43872,922.75,4
199,156.98,0.28376,0.96229,-0.082102,2,-49.0,0.43872,922.75,4
200,157.0,0.28376,0.96229,-0.082102,2,-49.0,0.43872,922.75,4
201,157.05,0.0023451,0.60631,-0.11631,3,-66.5,4.6679,921.75,4
202,157.1,0.0023451,0.60631,-0.11631,3,-66.5,4.6679,921.75,4
203,157.13,0.0023451,0.60631,-0.11631,3,-66.5,4.6679,921.75,4
204,157.18,0.0023451,0.60631,-0.11631,3,-66.5,4.6679,921.75,4
205,157.23,0.0023451,0.60631,-0.11631,3,-66.5,4.6679,921.75,4
206,157.25,0.0023451,0.60631,-0.11631,3,-66.5,4.6679,921.75,4
207,157.3,0.060972,1.0771,-0.27595,2,-48.5,4.3412,925.75,4
208,157.35,0.060972,1.0771,-0.27595,2,-48.5,4.3412,925.75,4
209,157.4,0.060972,1.0771,-0.27595,2,-48.5,4.3412,925.75,4
210,157.43,0.060972,1.0771,-0.27595,2,-48.5,4.3412,925.75,4
211,157.48,0.060972,1.0771,-0.27595,2,-48.5,4.3412,925.75,4
212,157.5,0.060972,1.0771,-0.27595,2,-48.5,4.3412,925.75,4
213,160.0,0.47136,1.1116,-0.093505,1,-56.0,1.6045,923.25,4
214,160.08,0.47136,1.1116,-0.093505,1,-56.0,1.6045,923.25,4
215,160.13,0.47136,1.1116,-0.093505,1,-56.0,1.6045,923.25,4
216,160.18,0.47136,1.1116,-0.093505,1,-56.0,1.6045,923.25,4
217,160.2,0.47136,1.1116,-0.093505,1,-56.0,1.6045,923.25,4
218,160.25,0.47136,1.1116,-0.093505,1,-56.0,1.6045,923.25,4
219,160.5,0.049247,0.95081,-0.15052,1,-57.5,5.9426,921.25,1
220,160.58,0.049247,0.95081,-0.15052,1,-57.5,5.9426,921.25,1
221,160.6,0.049247,0.95081,-0.15052,1,-57.5,5.9426,921.25,1
222,160.65,0.049247,0.95081,-0.15052,1,-57.5,5.9426,921.25,1
223,160.7,0.049247,0.95081,-0.15052,1,-57.5,5.9426,921.25,1
224,160.73,0.049247,0.95081,-0.15052,1,-57.5,5.9426,921.25,1
225,161.0,0.049247,0.95081,-0.15052,1,-58.0,5.4303,920.75,1
226,161.08,0.049247,0.95081,-0.15052,1,-58.0,5.4303,920.75,1
227,161.1,0.049247,0.95081,-0.15052,1,-58.0,5.4303,920.75,1
228,161.15,0.049247,0.95081,-0.15052,1,-58.0,5.4303,920.75,1
229,161.2,0.049247,0.95081,-0.15052,1,-58.0,5.4303,920.75,1
230,161.23,0.049247,0.95081,-0.15052,1,-58.0,5.4303,920.75,1
231,162.25,0.049247,0.95081,-0.15052,1,-57.5,0.42031,923.25,1
232,162.33,0.049247,0.95081,-0.15052,1,-57.5,0.42031,923.25,1
233,162.35,0.049247,0.95081,-0.15052,1,-57.5,0.42031,923.25,1
234,162.4,0.049247,0.95081,-0.15052,1,-57.5,0.42031,923.25,1
235,162.45,0.049247,0.95081,-0.15052,1,-57.5,0.42031,923.25,1
236,162.48,0.049247,0.95081,-0.15052,1,-57.5,0.42031,923.25,1
237,163.0,0.049247,0.95081,-0.15052,1,-57.5,5.3244,921.25,1
238,163.08,0.049247,0.95081,-0.15052,1,-57.5,5.3244,921.25,1
239,163.13,0.049247,0.95081,-0.15052,1,-57.5,5.3244,921.25,1
240,163.18,0.049247,0.95081,-0.15052,1,-57.5,5.3244,921.25,1
241,163.2,0.049247,0.95081,-0.15052,1,-57.5,5.3244,921.25,1
242,163.25,0.049247,0.95081,-0.15052,1,-57.5,5.3244,921.25,1
243,163.75,0.049247,0.95081,-0.15052,1,-59.0,1.9528,924.75,1
244,163.83,0.049247,0.95081,-0.15052,1,-59.0,1.9528,924.75,1
245,163.88,0.049247,0.95081,-0.15052,1,-59.0,1.9528,924.75,1
246,163.93,0.049247,0.95081,-0.15052,1,-59.0,1.9528,924.75,1
247,163.95,0.049247,0.95081,-0.15052,1,-59.0,1.9528,924.75,1
248,164.0,0.049247,0.95081,-0.15052,1,-59.0,1.9528,924.75,1
249,164.75,0.049247,0.95081,-0.15052,1,-58.5,0.11965,923.25,1
250,164.83,0.049247,0.95081,-0.15052,1,-58.5,0.11965,923.25,1
251,164.85,0.049247,0.95081,-0.15052,1,-58.5,0.11965,923.25,1
252,164.9,0.049247,0.95081,-0.15052,1,-58.5,0.11965,923.25,1
253,164.95,0.049247,0.95081,-0.15052,1,-58.5,0.11965,923.25,1
254,164.98,0.049247,0.95081,-0.15052,1,-58.5,0.11965,923.25,1
255,165.75,0.60034,0.88191,0.020525,1,-59.0,5.3873,920.75,1
256,165.85,0.60034,0.88191,0.020525,1,-59.0,5.3873,920.75,1
257,165.88,0.60034,0.88191,0.020525,1,-59.0,5.3873,920.75,1
258,165.93,0.60034,0.88191,0.020525,1,-59.0,5.3873,920.75,1
259,165.95,0.60034,0.88191,0.020525,1,-59.0,5.3873,920.75,1
260,166.0,0.60034,0.88191,0.020525,1,-59.0,5.3873,920.75,1
261,166.75,0.60034,0.88191,0.020525,1,-58.5,4.6081,921.75,1
262,166.83,0.60034,0.88191,0.020525,1,-58.5,4.6081,921.75,1
263,166.88,0.60034,0.88191,0.020525,1,-58.5,4.6081,921.75,1
264,166.93,0.60034,0.88191,0.020525,1,-58.5,4.6081,921.75,1
265,166.95,0.60034,0.88191,0.020525,1,-58.5,4.6081,921.75,1
266,167.0,0.60034,0.88191,0.020525,1,-58.5,4.6081,921.75,1
267,168.25,0.60034,0.88191,0.020525,4,-57.0,0.092039,920.75,1
268,168.33,0.60034,0.88191,0.020525,4,-57.0,0.092039,920.75,1
269,168.4,0.60034,0.88191,0.020525,4,-57.0,0.092039,920.75,1
270,168.43,0.60034,0.88191,0.020525,4,-57.0,0.092039,920.75,1
271,168.48,0.60034,0.88191,0.020525,4,-57.0,0.092039,920.75,1
272,168.5,0.60034,0.88191,0.020525,4,-57.0,0.092039,920.75,1
273,169.0,0.60034,0.88191,0.020525,1,-58.0,4.5943,921.75,1
274,169.08,0.60034,0.88191,0.020525,1,-58.0,4.5943,921.75,1
275,169.13,0.60034,0.88191,0.020525,1,-58.0,4.5943,921.75,1
276,169.15,0.60034,0.88191,0.020525,1,-58.0,4.5943,921.75,1
277,169.2,0.60034,0.88191,0.020525,1,-58.0,4.5943,921.75,1
278,169.25,0.60034,0.88191,0.020525,1,-58.0,4.5943,921.75,1
279,169.75,0.60034,0.88191,0.020525,4,-56.5,0.61206,920.25,1
280,169.83,0.60034,0.88191,0.020525,4,-56.5,0.61206,920.25,1
281,169.88,0.60034,0.88191,0.020525,4,-56.5,0.61206,920.25,1
282,169.93,0.60034,0.88191,0.020525,4,-56.5,0.61206,920.25,1
283,169.95,0.60034,0.88191,0.020525,4,-56.5,0.61206,920.25,1
284,170.0,0.60034,0.88191,0.020525,4,-56.5,0.61206,920.25,1
285,170.25,0.60034,0.88191,0.020525,1,-59.0,2.3623,924.25,1
286,170.33,0.60034,0.88191,0.020525,1,-59.0,2.3623,924.25,1
287,170.38,0.60034,0.88191,0.020525,1,-59.0,2.3623,924.25,1
288,170.4,0.60034,0.88191,0.020525,1,-59.0,2.3623,924.25,1
289,170.45,0.60034,0.88191,0.020525,1,-59.0,2.3623,924.25,1
290,170.5,0.60034,0.88191,0.020525,1,-59.0,2.3623,924.25,1
291,172.5,0.43619,0.93932,-0.070699,1,-59.0,4.0697,922.25,1
292,172.58,0.43619,0.93932,-0.070699,1,-59.0,4.0697,922.25,1
293,172.63,0.43619,0.93932,-0.070699,1,-59.0,4.0697,922.25,1
294,172.68,0.43619,0.93932,-0.070699,1,-59.0,4.0697,922.25,1
295,172.7,0.43619,0.93932,-0.070699,1,-59.0,4.0697,922.25,1
296,172.75,0.43619,0.93932,-0.070699,1,-59.0,4.0697,922.25,1
297,172.8,0.43619,0.93932,-0.070699,3,-67.5,0.89278,924.25,1
298,172.83,0.43619,0.93932,-0.070699,3,-67.5,0.89278,924.25,1
299,172.88,0.43619,0.93932,-0.070699,3,-67.5,0.89278,924.25,1
300,172.9,0.43619,0.93932,-0.070699,3,-67.5,0.89278,924.25,1
301,172.95,0.43619,0.93932,-0.070699,3,-67.5,0.89278,924.25,1
302,173.0,0.43619,0.93932,-0.070699,3,-67.5,0.89278,924.25,1
303,174.0,0.43619,0.93932,-0.070699,1,-59.0,2.729,923.75,1
304,174.08,0.43619,0.93932,-0.070699,1,-59.0,2.729,923.75,1
305,174.13,0.43619,0.93932,-0.070699,1,-59.0,2.729,923.75,1
306,174.15,0.43619,0.93932,-0.070699,1,-59.0,2.729,923.75,1
307,174.2,0.43619,0.93932,-0.070699,1,-59.0,2.729,923.75,1
308,174.23,0.43619,0.93932,-0.070699,1,-59.0,2.729,923.75,1
309,174.75,0.43619,0.93932,-0.070699,1,-59.0,4.1172,922.25,1
310,174.83,0.43619,0.93932,-0.070699,1,-59.0,4.1172,922.25,1
311,174.85,0.43619,0.93932,-0.070699,1,-59.0,4.1172,922.25,1
312,174.9,0.43619,0.93932,-0.070699,1,-59.0,4.1172,922.25,1
313,174.95,0.43619,0.93932,-0.070699,1,-59.0,4.1172,922.25,1
314,174.98,0.43619,0.93932,-0.070699,1,-59.0,4.1172,922.25,1
315,175.5,0.43619,0.93932,-0.070699,4,-57.0,6.1727,920.75,1
316,175.58,0.43619,0.93932,-0.070699,4,-57.0,6.1727,920.75,1
317,175.63,0.43619,0.93932,-0.070699,4,-57.0,6.1727,920.75,1
318,175.68,0.43619,0.93932,-0.070699,4,-57.0,6.1727,920.75,1
319,175.73,0.43619,0.93932,-0.070699,4,-57.0,6.1727,920.75,1
320,175.75,0.43619,0.93932,-0.070699,4,-57.0,6.1727,920.75,1
321,176.25,0.43619,0.93932,-0.070699,1,-59.0,4.4992,921.75,1
322,176.33,0.43619,0.93932,-0.070699,1,-59.0,4.4992,921.75,1
323,176.38,0.43619,0.93932,-0.070699,1,-59.0,4.4992,921.75,1
324,176.4,0.43619,0.93932,-0.070699,1,-59.0,4.4992,921.75,1
325,176.45,0.43619,0.93932,-0.070699,1,-59.0,4.4992,921.75,1
326,176.48,0.43619,0.93932,-0.070699,1,-59.0,4.4992,921.75,1
327,177.0,0.43619,0.93932,-0.070699,1,-61.0,5.7325,920.25,1
328,177.08,0.43619,0.93932,-0.070699,1,-61.0,5.7325,920.25,1
329,177.13,0.43619,0.93932,-0.070699,1,-61.0,5.7325,920.25,1
330,177.15,0.43619,0.93932,-0.070699,1,-61.0,5.7325,920.25,1
331,177.2,0.43619,0.93932,-0.070699,1,-61.0,5.7325,920.25,1
332,177.25,0.43619,0.93932,-0.070699,1,-61.0,5.7325,920.25,1
333,178.75,0.37756,0.97377,-0.10491,1,-59.0,4.47,921.75,1
334,178.83,0.37756,0.97377,-0.10491,1,-59.0,4.47,921.75,1
335,178.88,0.37756,0.97377,-0.10491,1,-59.0,4.47,921.75,1
336,178.93,0.37756,0.97377,-0.10491,1,-59.0,4.47,921.75,1
337,178.95,0.37756,0.97377,-0.10491,1,-59.0,4.47,921.75,1
338,179.0,0.37756,0.97377,-0.10491,1,-59.0,4.47,921.75,1
339,179.5,0.37756,0.97377,-0.10491,1,-60.5,2.5387,920.25,1
340,179.58,0.37756,0.97377,-0.10491,1,-60.5,2.5387,920.25,1
341,179.63,0.37756,0.97377,-0.10491,1,-60.5,2.5387,920.25,1
342,179.68,0.37756,0.97377,-0.10491,1,-60.5,2.5387,920.25,1
343,179.7,0.37756,0.97377,-0.10491,1,-60.5,2.5387,920.25,1
344,179.75,0.37756,0.97377,-0.10491,1,-60.5,2.5387,920.25,1
345,180.75,0.37756,0.97377,-0.10491,1,-60.0,1.7441,924.75,1
346,180.83,0.37756,0.97377,-0.10491,1,-60.0,1.7441,924.75,1
347,180.88,0.37756,0.97377,-0.10491,1,-60.0,1.7441,924.75,1
348,180.93,0.37756,0.97377,-0.10491,1,-60.0,1.7441,924.75,1
349,180.95,0.37756,0.97377,-0.10491,1,-60.0,1.7441,924.75,1
350,181.0,0.37756,0.97377,-0.10491,1,-60.0,1.7441,924.75,1
351,182.0,0.37756,0.97377,-0.10491,4,-56.5,0.5461,920.25,1
352,182.08,0.37756,0.97377,-0.10491,4,-56.5,0.5461,920.25,1
353,182.13,0.37756,0.97377,-0.10491,4,-56.5,0.5461,920.25,1
354,182.15,0.37756,0.97377,-0.10491,4,-56.5,0.5461,920.25,1
355,182.2,0.37756,0.97377,-0.10491,4,-56.5,0.5461,920.25,1
356,182.25,0.37756,0.97377,-0.10491,4,-56.5,0.5461,920.25,1
357,182.5,0.37756,0.97377,-0.10491,1,-59.5,4.8198,921.25,1
358,182.58,0.37756,0.97377,-0.10491,1,-59.5,4.8198,921.25,1
359,182.63,0.37756,0.97377,-0.10491,1,-59.5,4.8198,921.25,1
360,182.68,0.37756,0.97377,-0.10491,1,-59.5,4.8198,921.25,1
361,182.7,0.37756,0.97377,-0.10491,1,-59.5,4.8198,921.25,1
362,182.75,0.37756,0.97377,-0.10491,1,-59.5,4.8198,921.25,1
363,183.5,0.37756,0.97377,-0.10491,1,-59.0,4.3841,921.75,1
364,183.58,0.37756,0.97377,-0.10491,1,-59.0,4.3841,921.75,1
365,183.63,0.37756,0.97377,-0.10491,1,-59.0,4.3841,921.75,1
366,183.65,0.37756,0.97377,-0.10491,1,-59.0,4.3841,921.75,1
367,183.7,0.37756,0.97377,-0.10491,1,-59.0,4.3841,921.75,1
